article_id,doi,article_url,source_issue_url,journal_key,journal_title,year,volume,issue_number,title_raw,title_clean_initial,authors,publication_date,online_publication_date,article_type,abstract_text,n_keywords,title_len,pub_year
10.1016/s0197-4556(09)00084-7,10.1016/s0197-4556(09)00084-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455609000847,,arts_in_psychotherapy,arts_in_psychotherapy,2009,36.0,4.0,Editorial Board,Editorial Board,,2009-9,,journal-article,,0,15,
10.1016/s0197-4556(09)00108-7,10.1016/s0197-4556(09)00108-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455609001087,,arts_in_psychotherapy,arts_in_psychotherapy,2009,36.0,5.0,Editorial Board,Editorial Board,,2009-11,,journal-article,,0,15,
10.1016/s0197-4556(09)00014-8,10.1016/s0197-4556(09)00014-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455609000148,,arts_in_psychotherapy,arts_in_psychotherapy,2009,36.0,1.0,Guide for Authors,Guide for Authors,,2009-2,,journal-article,,0,17,
10.1016/s0197-4556(09)00042-2,10.1016/s0197-4556(09)00042-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455609000422,,arts_in_psychotherapy,arts_in_psychotherapy,2009,36.0,2.0,Guide for Authors,Guide for Authors,,2009-4,,journal-article,,0,17,
10.1016/s0197-4556(09)00066-5,10.1016/s0197-4556(09)00066-5,https://linkinghub.elsevier.com/retrieve/pii/S0197455609000665,,arts_in_psychotherapy,arts_in_psychotherapy,2009,36.0,3.0,Guide for Authors,Guide for Authors,,2009-7,,journal-article,,0,17,
10.1016/s0197-4556(09)00089-6,10.1016/s0197-4556(09)00089-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455609000896,,arts_in_psychotherapy,arts_in_psychotherapy,2009,36.0,4.0,Guide for Authors,Guide for Authors,,2009-9,,journal-article,,0,17,
10.1016/j.aip.2009.03.001,10.1016/j.aip.2009.03.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455609000355,,arts_in_psychotherapy,arts_in_psychotherapy,2009,36.0,3.0,NEWS AND NOTES,NEWS AND NOTES,,2009-7,,journal-article,,0,14,
10.1016/j.aip.2009.07.006,10.1016/j.aip.2009.07.006,https://linkinghub.elsevier.com/retrieve/pii/S0197455609000781,,arts_in_psychotherapy,arts_in_psychotherapy,2009,36.0,5.0,NEWS AND NOTES,NEWS AND NOTES,,2009-11,,journal-article,,0,14,
10.1016/j.aip.2009.11.006,10.1016/j.aip.2009.11.006,https://linkinghub.elsevier.com/retrieve/pii/S0197455609001257,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,1.0,Book review,Book review,Ellen K. Baker,2010-2,,journal-article,,0,11,
10.1016/j.aip.2009.11.007,10.1016/j.aip.2009.11.007,https://linkinghub.elsevier.com/retrieve/pii/S0197455609001269,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,1.0,Book review,Book review,Alpha Woodward,2010-2,,journal-article,,0,11,
10.1016/j.aip.2010.01.002,10.1016/j.aip.2010.01.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000225,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,2.0,Book review,Book review,Susan Baines,2010-4,,journal-article,,0,11,
10.1016/j.aip.2010.02.005,10.1016/j.aip.2010.02.005,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000237,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,2.0,Book review,Book review,Lisa Herman,2010-4,,journal-article,,0,11,
10.1016/j.aip.2009.12.001,10.1016/j.aip.2009.12.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455609001270,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,2.0,Book review,Book review,Maxine Borowsky Junge,2010-4,,journal-article,,0,11,
10.1016/j.aip.2010.04.004,10.1016/j.aip.2010.04.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000559,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,3.0,Book review,Book review,Heather J. Wagner,2010-7,,journal-article,,0,11,
10.1016/j.aip.2010.04.005,10.1016/j.aip.2010.04.005,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000560,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,3.0,Book review,Book review,Nisha Sajnani,2010-7,,journal-article,,0,11,
10.1016/j.aip.2010.06.001,10.1016/j.aip.2010.06.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000882,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,4.0,Book review,Book review,Frances E. Anderson,2010-9,,journal-article,,0,11,
10.1016/j.aip.2010.06.002,10.1016/j.aip.2010.06.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000894,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,4.0,Book review,Book review,Frances E. Anderson,2010-9,,journal-article,,0,11,
10.1016/j.aip.2010.06.004,10.1016/j.aip.2010.06.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000912,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,5.0,Book review,Book review,Cheryl Earwood,2010-11,,journal-article,,0,11,
10.1016/j.aip.2010.06.003,10.1016/j.aip.2010.06.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000900,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,5.0,Book review,Book review,Michael Viega,2010-11,,journal-article,,0,11,
10.1016/s0197-4556(10)00004-3,10.1016/s0197-4556(10)00004-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000043,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,1.0,Editoral Board,Editoral Board,,2010-2,,journal-article,,0,14,
10.1016/s0197-4556(10)00041-9,10.1016/s0197-4556(10)00041-9,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000419,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,2.0,Editoral Board,Editoral Board,,2010-4,,journal-article,,0,14,
10.1016/s0197-4556(10)00073-0,10.1016/s0197-4556(10)00073-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000730,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,3.0,Editoral Board,Editoral Board,,2010-7,,journal-article,,0,14,
10.1016/s0197-4556(10)00096-1,10.1016/s0197-4556(10)00096-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455610000961,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,4.0,Editoral Board,Editoral Board,,2010-9,,journal-article,,0,14,
10.1016/s0197-4556(10)00120-6,10.1016/s0197-4556(10)00120-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455610001206,,arts_in_psychotherapy,arts_in_psychotherapy,2010,37.0,5.0,Editoral Board,Editoral Board,,2010-11,,journal-article,,0,14,
10.1016/j.aip.2010.08.002,10.1016/j.aip.2010.08.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455610001061,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,1.0,Book review,Book review,Frances F. Kaplan,2011-2,,journal-article,,0,11,
10.1016/j.aip.2010.08.003,10.1016/j.aip.2010.08.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455610001073,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,1.0,Book review,Book review,Barbara L. Wheeler,2011-2,,journal-article,,0,11,
10.1016/j.aip.2011.01.003,10.1016/j.aip.2011.01.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000189,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,2.0,Book review,Book review,Sule Emmanuel Egya,2011-4,,journal-article,,0,11,
10.1016/j.aip.2011.02.002,10.1016/j.aip.2011.02.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000190,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,2.0,Book review,Book review,Adam C. Graves,2011-4,,journal-article,,0,11,
10.1016/j.aip.2011.05.001,10.1016/j.aip.2011.05.001,https://linkinghub.elsevier.com/retrieve/pii/S019745561100044X,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,3.0,Book review,Book review,Donna Betts,2011-7,,journal-article,,0,11,
10.1016/j.aip.2011.08.011,10.1016/j.aip.2011.08.011,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000785,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,4.0,Book review,Book review,Nancy Slater,2011-9,,journal-article,,0,11,
10.1016/j.aip.2011.08.010,10.1016/j.aip.2011.08.010,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000773,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,4.0,Book review,Book review,Bobbi Kidder,2011-9,,journal-article,,0,11,
10.1016/j.aip.2011.08.012,10.1016/j.aip.2011.08.012,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000803,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,5.0,Book review,Book review,Marni Rosen,2011-11,,journal-article,,0,11,
10.1016/s0197-4556(11)00007-4,10.1016/s0197-4556(11)00007-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000074,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,1.0,Editoral Board,Editoral Board,,2011-2,,journal-article,,0,14,
10.1016/s0197-4556(11)00027-x,10.1016/s0197-4556(11)00027-x,https://linkinghub.elsevier.com/retrieve/pii/S019745561100027X,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,2.0,Editoral Board,Editoral Board,,2011-4,,journal-article,,0,14,
10.1016/s0197-4556(11)00054-2,10.1016/s0197-4556(11)00054-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000542,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,3.0,Editoral Board,Editoral Board,,2011-7,,journal-article,,0,14,
10.1016/s0197-4556(11)00085-2,10.1016/s0197-4556(11)00085-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000852,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,4.0,Editorial Board,Editorial Board,,2011-9,,journal-article,,0,15,
10.1016/s0197-4556(11)00101-8,10.1016/s0197-4556(11)00101-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455611001018,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,5.0,Editorial Board,Editorial Board,,2011-11,,journal-article,,0,15,
10.1016/s0197-4556(11)00099-2,10.1016/s0197-4556(11)00099-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455611000992,,arts_in_psychotherapy,arts_in_psychotherapy,2011,38.0,5.0,Editorial Board,Editorial Board,,2011-11,,journal-article,,0,15,
10.1016/j.aip.2011.12.001,10.1016/j.aip.2011.12.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455611001225,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,1.0,Book review,Book review,Alpha M. Woodward,2012-2,,journal-article,,0,11,
10.1016/j.aip.2012.01.003,10.1016/j.aip.2012.01.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455612000184,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,2.0,Book review,Book review,Maxine Borowsky Junge,2012-4,,journal-article,,0,11,
10.1016/j.aip.2012.03.001,10.1016/j.aip.2012.03.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455612000251,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,3.0,Book review,Book review,Marni Rosen,2012-7,,journal-article,,0,11,
10.1016/j.aip.2012.04.008,10.1016/j.aip.2012.04.008,https://linkinghub.elsevier.com/retrieve/pii/S0197455612000779,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,4.0,Book review,Book review,Peggy Osna Heller,2012-9,,journal-article,,0,11,
10.1016/s0197-4556(12)00011-1,10.1016/s0197-4556(12)00011-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455612000111,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,1.0,Editorial Board,Editorial Board,,2012-2,,journal-article,,0,15,
10.1016/s0197-4556(12)00060-3,10.1016/s0197-4556(12)00060-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455612000603,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,2.0,Editorial Board,Editorial Board,,2012-4,,journal-article,,0,15,
10.1016/s0197-4556(12)00085-8,10.1016/s0197-4556(12)00085-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455612000858,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,3.0,Editorial Board,Editorial Board,,2012-7,,journal-article,,0,15,
10.1016/s0197-4556(12)00114-1,10.1016/s0197-4556(12)00114-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455612001141,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,4.0,Editorial Board,Editorial Board,,2012-9,,journal-article,,0,15,
10.1016/s0197-4556(12)00135-9,10.1016/s0197-4556(12)00135-9,https://linkinghub.elsevier.com/retrieve/pii/S0197455612001359,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,5.0,Editorial Board,Editorial Board,,2012-11,,journal-article,,0,15,
10.1016/j.aip.2011.12.002,10.1016/j.aip.2011.12.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455611001237,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,1.0,News and Notes,News and Notes,,2012-2,,journal-article,,0,14,
10.1016/j.aip.2012.02.002,10.1016/j.aip.2012.02.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455612000202,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,2.0,News and Notes,News and Notes,,2012-4,,journal-article,,0,14,
10.1016/j.aip.2012.06.004,10.1016/j.aip.2012.06.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455612001025,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,4.0,News and Notes,News and Notes,,2012-9,,journal-article,,0,14,
10.1016/j.aip.2012.07.005,10.1016/j.aip.2012.07.005,https://linkinghub.elsevier.com/retrieve/pii/S0197455612001232,,arts_in_psychotherapy,arts_in_psychotherapy,2012,39.0,5.0,News and Notes,News and Notes,,2012-11,,journal-article,,0,14,
10.1016/j.aip.2012.11.001,10.1016/j.aip.2012.11.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455612001517,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,1.0,Book review,Book review,Aaron K. Teague,2013-2,,journal-article,,0,11,
10.1016/j.aip.2013.03.002,10.1016/j.aip.2013.03.002,https://linkinghub.elsevier.com/retrieve/pii/S019745561300083X,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,2.0,Book review,Book review,Debbie Bates,2013-4,,journal-article,,0,11,
10.1016/j.aip.2013.05.013,10.1016/j.aip.2013.05.013,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001160,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,3.0,Book review,Book review,Maria Brignola,2013-7,,journal-article,,0,11,
10.1016/j.aip.2013.10.001,10.1016/j.aip.2013.10.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001640,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,5.0,Book review,Book review,Dawn A. Iwamasa,2013-11,,journal-article,,0,11,
10.1016/j.aip.2012.12.001,10.1016/j.aip.2012.12.001,https://linkinghub.elsevier.com/retrieve/pii/S019745561200158X,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,1.0,Books of Potential Interest,Books of Potential Interest,,2013-2,,journal-article,,0,27,
10.1016/j.aip.2013.07.002,10.1016/j.aip.2013.07.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001299,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,3.0,Books of Potential Interest,Books of Potential Interest,,2013-7,,journal-article,,0,27,
10.1016/j.aip.2013.09.001,10.1016/j.aip.2013.09.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001470,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,4.0,Books of Potential Interest,Books of Potential Interest,,2013-9,,journal-article,,0,27,
10.1016/j.aip.2013.09.002,10.1016/j.aip.2013.09.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001482,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,5.0,Books of Potential Interest,Books of Potential Interest,,2013-11,,journal-article,,0,27,
10.1016/s0197-4556(13)00062-2,10.1016/s0197-4556(13)00062-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455613000622,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,1.0,Editorial Board,Editorial Board,,2013-2,,journal-article,,0,15,
10.1016/s0197-4556(13)00017-8,10.1016/s0197-4556(13)00017-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455613000178,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,1.0,Editorial Board,Editorial Board,,2013-2,,journal-article,,0,15,
10.1016/s0197-4556(13)00090-7,10.1016/s0197-4556(13)00090-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455613000907,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,2.0,Editorial Board,Editorial Board,,2013-4,,journal-article,,0,15,
10.1016/s0197-4556(13)00135-4,10.1016/s0197-4556(13)00135-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001354,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,3.0,Editorial Board,Editorial Board,,2013-7,,journal-article,,0,15,
10.1016/s0197-4556(13)00154-8,10.1016/s0197-4556(13)00154-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001548,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,4.0,Editorial Board,Editorial Board,,2013-9,,journal-article,,0,15,
10.1016/j.aip.2013.05.019,10.1016/j.aip.2013.05.019,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001226,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,3.0,News and Notes,News and Notes,,2013-7,,journal-article,,0,14,
10.1016/j.aip.2013.08.001,10.1016/j.aip.2013.08.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001330,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,4.0,News and Notes,News and Notes,,2013-9,,journal-article,,0,14,
10.1016/j.aip.2013.10.005,10.1016/j.aip.2013.10.005,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001688,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,5.0,News and Notes,News and Notes,,2013-11,,journal-article,,0,14,
10.1016/j.aip.2012.09.005,10.1016/j.aip.2012.09.005,https://linkinghub.elsevier.com/retrieve/pii/S0197455612001311,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,1.0,News and notes,News and notes,,2013-2,,journal-article,,0,14,
10.1016/j.aip.2013.02.006,10.1016/j.aip.2013.02.006,https://linkinghub.elsevier.com/retrieve/pii/S0197455613000798,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,2.0,News and notes,News and notes,,2013-4,,journal-article,,0,14,
10.1016/j.aip.2013.12.003,10.1016/j.aip.2013.12.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001962,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,1.0,Book review,Book review,Marcia L. Rosal,2014-2,,journal-article,,0,11,
10.1016/j.aip.2014.06.001,10.1016/j.aip.2014.06.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000665,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,4.0,Book review,Book review,Lisa Summer,2014-9,,journal-article,,0,11,
10.1016/j.aip.2013.12.001,10.1016/j.aip.2013.12.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001949,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,1.0,Books of Potential Interest,Books of Potential Interest,,2014-2,,journal-article,,0,27,
10.1016/j.aip.2014.04.001,10.1016/j.aip.2014.04.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000355,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,3.0,Books of Potential Interest,Books of Potential Interest,,2014-7,,journal-article,,0,27,
10.1016/j.aip.2014.07.005,10.1016/j.aip.2014.07.005,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000756,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,4.0,Books of Potential Interest,Books of Potential Interest,,2014-9,,journal-article,,0,27,
10.1016/j.aip.2014.09.004,10.1016/j.aip.2014.09.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000999,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,5.0,Books of Potential Interest,Books of Potential Interest,,2014-11,,journal-article,,0,27,
10.1016/s0197-4556(14)00010-0,10.1016/s0197-4556(14)00010-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000100,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,1.0,Editoral board,Editoral board,,2014-2,,journal-article,,0,14,
10.1016/s0197-4556(14)00037-9,10.1016/s0197-4556(14)00037-9,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000379,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,2.0,Editoral board,Editoral board,,2014-4,,journal-article,,0,14,
10.1016/s0197-4556(14)00057-4,10.1016/s0197-4556(14)00057-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000574,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,3.0,Editoral board,Editoral board,,2014-7,,journal-article,,0,14,
10.1016/s0197-4556(14)00082-3,10.1016/s0197-4556(14)00082-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000823,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,4.0,Editoral board,Editoral board,,2014-9,,journal-article,,0,14,
10.1016/s0197-4556(14)00115-4,10.1016/s0197-4556(14)00115-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455614001154,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,5.0,Editoral board,Editoral board,,2014-11,,journal-article,,0,14,
10.1016/j.aip.2014.01.006,10.1016/j.aip.2014.01.006,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000070,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,1.0,News and Notes,News and Notes,,2014-2,,journal-article,,0,14,
