rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
53,japa,2010-2025,rosemary balsam,terms_bigram,730,11434,10,11,1.3699,0.0962,1.2737,14.2827,3.0541,rosemary balsam,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,rosemary balsam,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
54,japa,2010-2025,donald moss,terms_bigram,730,11434,10,12,1.3699,0.105,1.2649,13.1401,3.033129,donald moss,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,donald moss,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
55,japa,2010-2025,levy steven,terms_bigram,730,11434,10,12,1.3699,0.105,1.2649,13.1401,3.033129,levy steven,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,levy steven,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
57,japa,2010-2025,lewis kirshner,terms_bigram,730,11434,10,12,1.3699,0.105,1.2649,13.1401,3.033129,lewis kirshner,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,lewis kirshner,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
58,japa,2010-2025,glen gabbard,terms_bigram,730,11434,12,59,1.6438,0.516,1.1278,3.2863,2.892829,glen gabbard,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,glen gabbard,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
59,japa,2010-2025,psychiatry weill,terms_bigram,730,11434,10,19,1.3699,0.1662,1.2037,8.4231,2.886327,psychiatry weill,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,psychiatry weill,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
61,japa,2010-2025,harris adrienne,terms_bigram,730,11434,10,21,1.3699,0.1837,1.1862,7.6396,2.844384,harris adrienne,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,harris adrienne,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
62,japa,2010-2025,education affiliated,terms_bigram,730,11434,9,0,1.2329,0.0,1.2329,297.2161,2.838804,education affiliated,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,education affiliated,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
64,japa,2010-2025,medical training,terms_bigram,730,11434,10,22,1.3699,0.1924,1.1775,7.3,2.823412,medical training,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,medical training,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
65,japa,2010-2025,affiliated nyu,terms_bigram,730,11434,9,1,1.2329,0.0087,1.2241,99.072,2.818665,affiliated nyu,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,affiliated nyu,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
70,japa,2010-2025,plenary panel,terms_bigram,730,11434,9,2,1.2329,0.0175,1.2154,59.4432,2.798527,plenary panel,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,plenary panel,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
71,japa,2010-2025,cornell medical,terms_bigram,730,11434,11,44,1.5068,0.3848,1.122,4.0426,2.788145,cornell medical,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,cornell medical,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
73,japa,2010-2025,collected works,terms_bigram,730,11434,9,4,1.2329,0.035,1.1979,33.024,2.758251,collected works,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,collected works,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
75,japa,2010-2025,hoffman leon,terms_bigram,730,11434,9,5,1.2329,0.0437,1.1891,27.0196,2.738113,hoffman leon,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,hoffman leon,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
76,japa,2010-2025,steven roose,terms_bigram,730,11434,10,27,1.3699,0.2361,1.1337,5.9728,2.718554,steven roose,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,steven roose,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
77,japa,2010-2025,sarah ackerman,terms_bigram,730,11434,9,6,1.2329,0.0525,1.1804,22.8628,2.717975,sarah ackerman,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,sarah ackerman,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
78,japa,2010-2025,nyu postdoctoral,terms_bigram,730,11434,15,125,2.0548,1.0932,0.9616,1.932,2.666021,nyu postdoctoral,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,nyu postdoctoral,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
79,japa,2010-2025,over past,terms_bigram,730,11434,12,70,1.6438,0.6122,1.0316,2.7736,2.64607,over past,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,over past,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
80,japa,2010-2025,covid pandemic,terms_bigram,730,11434,11,51,1.5068,0.446,1.0608,3.4931,2.636017,covid pandemic,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,covid pandemic,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
82,japa,2010-2025,place floor,terms_bigram,730,11434,9,13,1.2329,0.1137,1.1192,11.008,2.577009,place floor,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,place floor,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
84,japa,2010-2025,warren poland,terms_bigram,730,11434,9,17,1.2329,0.1487,1.0842,8.4919,2.496457,warren poland,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,warren poland,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
85,japa,2010-2025,lawrence friedman,terms_bigram,730,11434,9,20,1.2329,0.1749,1.058,7.2492,2.436042,lawrence friedman,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,lawrence friedman,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
86,japa,2010-2025,publication september,terms_bigram,730,11434,9,20,1.2329,0.1749,1.058,7.2492,2.436042,publication september,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,publication september,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
88,japa,2010-2025,winnicott's collected,terms_bigram,730,11434,8,0,1.0959,0.0,1.0959,265.9302,2.407917,winnicott's collected,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,winnicott's collected,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
89,japa,2010-2025,malawista introduction,terms_bigram,730,11434,8,0,1.0959,0.0,1.0959,265.9302,2.407917,malawista introduction,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,malawista introduction,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
90,japa,2010-2025,hanover ackerman,terms_bigram,730,11434,8,1,1.0959,0.0087,1.0871,88.6434,2.388701,hanover ackerman,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,hanover ackerman,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
91,japa,2010-2025,rizzolo gregory,terms_bigram,730,11434,8,1,1.0959,0.0087,1.0871,88.6434,2.388701,rizzolo gregory,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,rizzolo gregory,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
92,japa,2010-2025,mdwilsonmd berkeley,terms_bigram,730,11434,8,1,1.0959,0.0087,1.0871,88.6434,2.388701,mdwilsonmd berkeley,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,mdwilsonmd berkeley,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
93,japa,2010-2025,lynne zeavin,terms_bigram,730,11434,8,2,1.0959,0.0175,1.0784,53.186,2.369484,lynne zeavin,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,lynne zeavin,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
94,japa,2010-2025,talking cure,terms_bigram,730,11434,9,24,1.2329,0.2099,1.023,6.0656,2.35549,talking cure,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,talking cure,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
97,japa,2010-2025,japa review,terms_bigram,730,11434,8,4,1.0959,0.035,1.0609,29.5478,2.331051,japa review,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,japa review,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
99,japa,2010-2025,poster american,terms_bigram,730,11434,8,6,1.0959,0.0525,1.0434,20.4562,2.292618,poster american,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,poster american,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
2,psychoanalytic_dialogues,1990-2009,training supervising,terms_bigram,535,11629,66,413,12.3364,3.5515,8.785,3.4895,36.938151,training supervising,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,training supervising,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
5,psychoanalytic_dialogues,1990-2009,editor dialogues,terms_bigram,535,11629,40,100,7.4766,0.8599,6.6167,8.7439,24.571653,editor dialogues,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,editor dialogues,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
7,psychoanalytic_dialogues,1990-2009,american psychological,terms_bigram,535,11629,35,57,6.5421,0.4902,6.0519,13.396,21.687106,american psychological,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,american psychological,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
10,psychoanalytic_dialogues,1990-2009,stephen mitchell,terms_bigram,535,11629,35,100,6.5421,0.8599,5.6821,7.6644,20.362045,stephen mitchell,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,stephen mitchell,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
11,psychoanalytic_dialogues,1990-2009,self psychology,terms_bigram,535,11629,35,108,6.5421,0.9287,5.6133,7.0993,20.115522,self psychology,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,self psychology,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
14,psychoanalytic_dialogues,1990-2009,william alanson,terms_bigram,535,11629,32,88,5.9813,0.7567,5.2246,7.9681,18.267782,william alanson,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,william alanson,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
15,psychoanalytic_dialogues,1990-2009,alanson white,terms_bigram,535,11629,32,90,5.9813,0.7739,5.2074,7.792,18.207648,alanson white,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,alanson white,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
16,psychoanalytic_dialogues,1990-2009,harvard medical,terms_bigram,535,11629,30,100,5.6075,0.8599,4.7476,6.5849,16.303052,harvard medical,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,harvard medical,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
19,psychoanalytic_dialogues,1990-2009,lewis aron,terms_bigram,535,11629,24,32,4.486,0.2752,4.2108,16.3568,13.554065,lewis aron,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,lewis aron,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
20,psychoanalytic_dialogues,1990-2009,associate editor,terms_bigram,535,11629,26,115,4.8598,0.9889,3.8709,4.9783,12.757875,associate editor,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,associate editor,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
23,psychoanalytic_dialogues,1990-2009,supervisor postdoctoral,terms_bigram,535,11629,21,22,3.9252,0.1892,3.7361,20.7334,11.548294,supervisor postdoctoral,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,supervisor postdoctoral,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
27,psychoanalytic_dialogues,1990-2009,earlier version,terms_bigram,535,11629,17,13,3.1776,0.1118,3.0658,28.1267,8.861246,earlier version,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,earlier version,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
28,psychoanalytic_dialogues,1990-2009,therapeutic action,terms_bigram,535,11629,22,158,4.1121,1.3587,2.7535,3.0801,8.633512,therapeutic action,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,therapeutic action,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
31,psychoanalytic_dialogues,1990-2009,neil altman,terms_bigram,535,11629,16,5,2.9907,0.043,2.9477,65.0933,8.351345,neil altman,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,neil altman,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
35,psychoanalytic_dialogues,1990-2009,psychology harvard,terms_bigram,535,11629,16,10,2.9907,0.086,2.9047,34.0965,8.229528,psychology harvard,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,psychology harvard,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
36,psychoanalytic_dialogues,1990-2009,adrienne harris,terms_bigram,535,11629,16,53,2.9907,0.4558,2.5349,6.6918,7.181904,adrienne harris,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,adrienne harris,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
38,psychoanalytic_dialogues,1990-2009,relational perspective,terms_bigram,535,11629,15,40,2.8037,0.344,2.4598,8.3041,6.819932,relational perspective,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,relational perspective,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
39,psychoanalytic_dialogues,1990-2009,jody davies,terms_bigram,535,11629,14,12,2.6168,0.1032,2.5136,25.1694,6.807042,jody davies,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,jody davies,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
42,psychoanalytic_dialogues,1990-2009,earthlink net,terms_bigram,535,11629,15,52,2.8037,0.4472,2.3566,6.406,6.533828,earthlink net,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,earthlink net,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
43,psychoanalytic_dialogues,1990-2009,supervising william,terms_bigram,535,11629,14,25,2.6168,0.215,2.4018,12.3379,6.50431,supervising william,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,supervising william,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
44,psychoanalytic_dialogues,1990-2009,mitchell stephen,terms_bigram,535,11629,13,0,2.4299,0.0,2.4299,585.8396,6.412663,mitchell stephen,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,mitchell stephen,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
45,psychoanalytic_dialogues,1990-2009,commentary papers,terms_bigram,535,11629,13,1,2.4299,0.0086,2.4213,195.2799,6.389969,commentary papers,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,commentary papers,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
46,psychoanalytic_dialogues,1990-2009,transference countertransference,terms_bigram,535,11629,21,218,3.9252,1.8746,2.0506,2.135,6.338522,transference countertransference,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,transference countertransference,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
47,psychoanalytic_dialogues,1990-2009,psychology postdoctoral,terms_bigram,535,11629,13,14,2.4299,0.1204,2.3095,20.2014,6.09495,psychology postdoctoral,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,psychology postdoctoral,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
48,psychoanalytic_dialogues,1990-2009,philip bromberg,terms_bigram,535,11629,13,17,2.4299,0.1462,2.2837,16.7383,6.026869,philip bromberg,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,philip bromberg,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
49,psychoanalytic_dialogues,1990-2009,muriel dimen,terms_bigram,535,11629,13,20,2.4299,0.172,2.2579,14.2888,5.958787,muriel dimen,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,muriel dimen,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
50,psychoanalytic_dialogues,1990-2009,analyst's subjectivity,terms_bigram,535,11629,13,21,2.4299,0.1806,2.2493,13.6242,5.936094,analyst's subjectivity,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,analyst's subjectivity,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
51,psychoanalytic_dialogues,1990-2009,version presented,terms_bigram,535,11629,13,27,2.4299,0.2322,2.1977,10.6516,5.799931,version presented,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,version presented,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
