term,source_table,term_col,journal_key,period,count,doc_count,doc_pct,keyness_score,pct_point_lift,candidate_review_status,suggested_semantic_family,manual_note,term_norm,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
past,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,57,10.6542,12.813583,3.1557,pending,,,past,past,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,past,final_exclude,final_stop_term,False,discriminative_candidate_terms
founding,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,27,5.0467,12.575902,3.774,pending,,,founding,founding,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,founding,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
board,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,32,5.9813,12.434757,3.5563,pending,,,board,board,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,board,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
emphasis,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,41,7.6636,12.41265,3.321,pending,,,emphasis,emphasis,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,emphasis,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
political,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,34,6.3551,12.383313,3.483,pending,,,political,political,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,political,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
multiple,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,35,6.5421,12.35005,3.4463,pending,,,multiple,multiple,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,multiple,final_exclude,final_stop_term,False,discriminative_candidate_terms
discourse,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,30,5.6075,12.287038,3.5781,pending,,,discourse,discourse,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,discourse,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
enactments,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,26,4.8598,12.134361,3.6817,pending,,,enactments,enactments,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,enactments,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
sexuality,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,42,7.8505,12.126493,3.2241,pending,,,sexuality,sexuality,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,sexuality,final_keep,protected_psychoanalytic_term,True,discriminative_candidate_terms
theories,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,56,10.4673,12.072523,2.986,pending,,,theories,theories,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,theories,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
dialogue,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,34,6.3551,11.588412,3.2594,pending,,,dialogue,dialogue,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,dialogue,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
psy,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,25,4.6729,11.526507,3.5378,pending,,,psy,psy,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,psy,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
love,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,45,8.4112,11.264357,2.9421,pending,,,love,love,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,love,final_keep,protected_psychoanalytic_term,True,discriminative_candidate_terms
transference-countertransference,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,24,4.486,11.256648,3.4971,pending,,,transference-countertransference,transference-countertransference,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,transference-countertransference,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
implications,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,51,9.5327,11.16361,2.8253,pending,,,implications,implications,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,implications,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
enactment,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,27,5.0467,11.143189,3.3441,pending,,,enactment,enactment,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,enactment,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
two-person,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,21,3.9252,10.671138,3.4523,pending,,,two-person,two-person,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,two-person,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
recognition,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,34,6.3551,10.579499,2.9757,pending,,,recognition,recognition,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,recognition,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
correspondence,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,382,36.6251,210.840997,35.4472,pending,,,correspondence,correspondence,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,correspondence,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
addressed,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,384,36.8169,206.546367,34.6948,pending,,,addressed,addressed,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,addressed,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
private,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,375,35.954,195.27719,32.9327,pending,,,private,private,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,private,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
relational,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,379,36.3375,189.197314,31.8505,pending,,,relational,relational,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,relational,final_keep,protected_psychoanalytic_term,True,discriminative_candidate_terms
member,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,292,27.9962,140.839959,24.795,pending,,,member,member,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,member,final_exclude,final_stop_term,False,discriminative_candidate_terms
dialogues,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,269,25.791,138.549276,24.7479,pending,,,dialogues,dialogues,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,dialogues,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
training,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,316,30.2972,113.78783,19.7586,pending,,,training,training,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,training,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
postdoctoral,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,228,21.86,110.084185,20.2594,pending,,,postdoctoral,postdoctoral,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,postdoctoral,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
trauma,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,245,23.4899,97.68686,17.744,pending,,,trauma,trauma,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,trauma,final_keep,protected_psychoanalytic_term,True,discriminative_candidate_terms
editor,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,201,19.2713,90.793998,17.1043,pending,,,editor,editor,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,editor,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
supervising,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,216,20.7095,89.984363,16.726,pending,,,supervising,supervising,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,supervising,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
psychology,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,277,26.558,81.700237,14.5177,pending,,,psychology,psychology,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,psychology,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
associate,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,175,16.7785,73.36311,14.1888,pending,,,associate,associate,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,associate,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
board,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,158,15.1486,69.676439,13.7459,pending,,,board,board,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,board,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
international,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,186,17.8332,66.287391,12.6718,pending,,,international,international,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,international,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
supervisor,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,155,14.861,65.964141,13.0626,pending,,,supervisor,supervisor,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,supervisor,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
psychoanalyst,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,169,16.2033,63.866802,12.4356,pending,,,psychoanalyst,psychoanalyst,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,psychoanalyst,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
nyu,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,141,13.5187,63.16392,12.7454,pending,,,nyu,nyu,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,nyu,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
white,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,151,14.4775,62.252539,12.3913,pending,,,white,white,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,white,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
social,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,210,20.1342,62.182206,11.6188,pending,,,social,social,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,social,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
gender,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,153,14.6692,60.889303,12.0885,pending,,,gender,gender,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,gender,final_keep,protected_psychoanalytic_term,True,discriminative_candidate_terms
journal,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,164,15.7239,58.798122,11.5156,pending,,,journal,journal,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,journal,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
published,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,174,16.6826,58.48302,11.3234,pending,,,published,published,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,published,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
personal,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,188,18.0249,57.246432,10.9213,pending,,,personal,personal,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,personal,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
routledge,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,125,11.9847,54.873556,11.3462,pending,,,routledge,routledge,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,routledge,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
mitchell,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,123,11.7929,52.207319,10.8308,pending,,,mitchell,mitchell,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,mitchell,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
psychologist,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,118,11.3135,49.470499,10.3514,pending,,,psychologist,psychologist,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,psychologist,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
self,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,202,19.3672,49.153601,9.2512,pending,,,self,self,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,self,final_keep,protected_psychoanalytic_term,True,discriminative_candidate_terms
northern,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,112,10.7383,46.980626,9.938,pending,,,northern,northern,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,northern,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
issue,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,150,14.3816,45.312827,9.0314,pending,,,issue,issue,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,issue,final_exclude,final_stop_term,False,discriminative_candidate_terms
psy,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,105,10.0671,44.766825,9.5995,pending,,,psy,psy,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,psy,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
