rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
82,ijpa,1946-1969,attempt,terms_unigram,1205,10959,168,782,13.9419,7.1357,6.8062,1.9569,34.915225,attempt,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,attempt,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
83,ijpa,1946-1969,hand,terms_unigram,1205,10959,131,413,10.8714,3.7686,7.1028,2.8901,34.681455,hand,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,hand,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
84,ijpa,1946-1969,objects,terms_unigram,1205,10959,147,583,12.1992,5.3198,6.8793,2.2973,34.377531,objects,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,objects,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
85,ijpa,1946-1969,term,terms_unigram,1205,10959,135,470,11.2033,4.2887,6.9146,2.6172,33.969078,term,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,term,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
87,ijpa,1946-1969,either,terms_unigram,1205,10959,135,480,11.2033,4.38,6.8234,2.5628,33.520802,either,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,either,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
88,ijpa,1946-1969,phenomena,terms_unigram,1205,10959,150,636,12.4481,5.8034,6.6447,2.1488,33.338237,phenomena,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,phenomena,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
89,ijpa,1946-1969,mechanisms,terms_unigram,1205,10959,131,444,10.8714,4.0515,6.8199,2.6885,33.300244,mechanisms,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,mechanisms,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
91,ijpa,1946-1969,concerned,terms_unigram,1205,10959,117,309,9.7095,2.8196,6.8899,3.4502,32.869746,concerned,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,concerned,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
92,ijpa,1946-1969,infantile,terms_unigram,1205,10959,125,396,10.3734,3.6135,6.76,2.8765,32.693148,infantile,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,infantile,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
93,ijpa,1946-1969,already,terms_unigram,1205,10959,123,377,10.2075,3.4401,6.7674,2.9731,32.620648,already,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,already,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
94,ijpa,1946-1969,attitude,terms_unigram,1205,10959,117,318,9.7095,2.9017,6.8078,3.3527,32.477957,attitude,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,attitude,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
95,ijpa,1946-1969,said,terms_unigram,1205,10959,128,435,10.6224,3.9693,6.6531,2.6815,32.332654,said,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,said,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
96,ijpa,1946-1969,felt,terms_unigram,1205,10959,129,450,10.7054,4.1062,6.5992,2.6124,32.121737,felt,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,felt,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
98,ijpa,1946-1969,psycho-analysts,terms_unigram,1205,10959,89,35,7.3859,0.3194,7.0665,22.9117,31.797995,psycho-analysts,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psycho-analysts,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
100,ijpa,1946-1969,person,terms_unigram,1205,10959,142,599,11.7842,5.4658,6.3184,2.1602,31.357263,person,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,person,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
2,ijpa,1970-1989,ego,terms_unigram,915,11249,228,1302,24.918,11.5744,13.3437,2.1546,72.505797,ego,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,ego,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
3,ijpa,1970-1989,object,terms_unigram,915,11249,238,1640,26.0109,14.5791,11.4319,1.7855,62.606139,object,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,object,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
4,ijpa,1970-1989,freud,terms_unigram,915,11249,247,2103,26.9945,18.695,8.2995,1.4451,45.758925,freud,candidate_concept,protected_theoretical_name,True,key_terms_by_journal_period,,,freud,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
5,ijpa,1970-1989,narcissistic,terms_unigram,915,11249,122,559,13.3333,4.9693,8.364,2.689,40.249123,narcissistic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,narcissistic,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
6,ijpa,1970-1989,transference,terms_unigram,915,11249,182,1370,19.8907,12.1789,7.7119,1.6355,40.174776,transference,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,transference,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
7,ijpa,1970-1989,freud's,terms_unigram,915,11249,192,1524,20.9836,13.5479,7.4357,1.5508,39.131973,freud's,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,freud's,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
9,ijpa,1970-1989,identification,terms_unigram,915,11249,124,664,13.5519,5.9027,7.6492,2.3011,36.932572,identification,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,identification,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
12,ijpa,1970-1989,objects,terms_unigram,915,11249,114,616,12.459,5.476,6.983,2.281,33.133738,objects,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,objects,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
14,ijpa,1970-1989,defence,terms_unigram,915,11249,92,335,10.0546,2.978,7.0766,3.3862,32.075404,defence,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,defence,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
15,ijpa,1970-1989,behaviour,terms_unigram,915,11249,93,374,10.1639,3.3247,6.8392,3.0663,31.072476,behaviour,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,behaviour,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
17,ijpa,1970-1989,self,terms_unigram,915,11249,147,1180,16.0656,10.4898,5.5758,1.5346,27.863219,self,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,self,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
20,ijpa,1970-1989,early,terms_unigram,915,11249,179,1641,19.5628,14.588,4.9749,1.343,25.834328,early,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,early,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
21,ijpa,1970-1989,terms,terms_unigram,915,11249,128,983,13.9891,8.7386,5.2505,1.6047,25.516525,terms,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,terms,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
22,ijpa,1970-1989,nature,terms_unigram,915,11249,148,1246,16.1749,11.0765,5.0983,1.4632,25.511736,nature,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,nature,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
23,ijpa,1970-1989,fantasies,terms_unigram,915,11249,89,481,9.7268,4.2759,5.4508,2.2829,24.527744,fantasies,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,fantasies,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
24,ijpa,1970-1989,attempt,terms_unigram,915,11249,114,836,12.459,7.4318,5.0272,1.6811,23.853935,attempt,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,attempt,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
29,ijpa,1970-1989,function,terms_unigram,915,11249,120,933,13.1148,8.2941,4.8207,1.5854,23.118988,function,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,function,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
30,ijpa,1970-1989,functions,terms_unigram,915,11249,92,564,10.0546,5.0138,5.0409,2.0125,22.848226,functions,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,functions,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
31,ijpa,1970-1989,relationship,terms_unigram,915,11249,192,1878,20.9836,16.6948,4.2888,1.2586,22.570569,relationship,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,relationship,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
33,ijpa,1970-1989,formation,terms_unigram,915,11249,85,483,9.2896,4.2937,4.9959,2.1718,22.253485,formation,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,formation,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
34,ijpa,1970-1989,phase,terms_unigram,915,11249,78,404,8.5246,3.5914,4.9332,2.3835,21.555185,phase,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,phase,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
35,ijpa,1970-1989,congress,terms_unigram,915,11249,67,254,7.3224,2.258,5.0644,3.2574,21.369384,congress,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,congress,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
36,ijpa,1970-1989,normal,terms_unigram,915,11249,83,479,9.071,4.2582,4.8129,2.1387,21.324998,normal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,normal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
37,ijpa,1970-1989,cannot,terms_unigram,915,11249,96,659,10.4918,5.8583,4.6335,1.7971,21.196945,cannot,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,cannot,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
40,ijpa,1970-1989,mother,terms_unigram,915,11249,114,915,12.459,8.1341,4.325,1.536,20.521642,mother,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,mother,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
42,ijpa,1970-1989,situation,terms_unigram,915,11249,122,1029,13.3333,9.1475,4.1859,1.4614,20.143099,situation,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,situation,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
43,ijpa,1970-1989,phenomena,terms_unigram,915,11249,96,690,10.4918,6.1339,4.3579,1.7164,19.936246,phenomena,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,phenomena,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
44,ijpa,1970-1989,structure,terms_unigram,915,11249,103,793,11.2568,7.0495,4.2073,1.602,19.540416,structure,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,structure,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
45,ijpa,1970-1989,any,terms_unigram,915,11249,143,1316,15.6284,11.6988,3.9296,1.3387,19.529367,any,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,any,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
49,ijpa,1970-1989,external,terms_unigram,915,11249,90,636,9.8361,5.6538,4.1822,1.7463,18.86545,external,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,external,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
51,ijpa,1970-1989,sense,terms_unigram,915,11249,133,1208,14.5355,10.7387,3.7968,1.3567,18.596053,sense,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,sense,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
53,ijpa,1970-1989,seems,terms_unigram,915,11249,90,644,9.8361,5.725,4.1111,1.7246,18.54465,seems,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,seems,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
55,ijpa,1970-1989,neurosis,terms_unigram,915,11249,73,418,7.9781,3.7159,4.2623,2.157,18.345028,neurosis,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,neurosis,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
56,ijpa,1970-1989,observations,terms_unigram,915,11249,81,538,8.8525,4.7826,4.0698,1.8588,17.934517,observations,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,observations,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
60,ijpa,1970-1989,wish,terms_unigram,915,11249,77,512,8.4153,4.5515,3.8638,1.8572,16.833386,wish,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,wish,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
61,ijpa,1970-1989,shall,terms_unigram,915,11249,75,485,8.1967,4.3115,3.8852,1.9099,16.825882,shall,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,shall,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
64,ijpa,1970-1989,superego,terms_unigram,915,11249,65,351,7.1038,3.1203,3.9835,2.2886,16.68969,superego,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,superego,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
65,ijpa,1970-1989,structural,terms_unigram,915,11249,66,365,7.2131,3.2447,3.9684,2.2346,16.685826,structural,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,structural,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
66,ijpa,1970-1989,anxiety,terms_unigram,915,11249,101,841,11.0383,7.4762,3.562,1.4814,16.474298,anxiety,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,anxiety,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
67,ijpa,1970-1989,course,terms_unigram,915,11249,109,946,11.9126,8.4096,3.5029,1.4209,16.465463,course,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,course,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
69,ijpa,1970-1989,primitive,terms_unigram,915,11249,71,450,7.7596,4.0004,3.7592,1.9493,16.076874,primitive,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,primitive,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
70,ijpa,1970-1989,fantasy,terms_unigram,915,11249,75,511,8.1967,4.5426,3.6541,1.8128,15.824912,fantasy,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,fantasy,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
71,ijpa,1970-1989,feelings,terms_unigram,915,11249,89,703,9.7268,6.2494,3.4773,1.5625,15.64733,feelings,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,feelings,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
72,ijpa,1970-1989,infantile,terms_unigram,915,11249,70,451,7.6503,4.0092,3.641,1.9177,15.520537,infantile,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,infantile,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
73,ijpa,1970-1989,changes,terms_unigram,915,11249,82,615,8.9617,5.4672,3.4946,1.6462,15.442063,changes,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,changes,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
74,ijpa,1970-1989,vicissitudes,terms_unigram,915,11249,54,233,5.9016,2.0713,3.8303,2.8666,15.349465,vicissitudes,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,vicissitudes,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
76,ijpa,1970-1989,pathological,terms_unigram,915,11249,64,378,6.9945,3.3603,3.6342,2.0929,15.170712,pathological,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,pathological,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
78,ijpa,1970-1989,attempted,terms_unigram,915,11249,51,202,5.5738,1.7957,3.7781,3.1235,14.928017,attempted,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,attempted,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
79,ijpa,1970-1989,neurotic,terms_unigram,915,11249,67,426,7.3224,3.787,3.5354,1.9438,14.917652,neurotic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,neurotic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
80,ijpa,1970-1989,psychotic,terms_unigram,915,11249,64,387,6.9945,3.4403,3.5542,2.0443,14.836731,psychotic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychotic,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
81,ijpa,1970-1989,mental,terms_unigram,915,11249,146,1463,15.9563,13.0056,2.9507,1.2294,14.725188,mental,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,mental,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
