term,source_table,term_col,journal_key,period,count,doc_count,doc_pct,keyness_score,pct_point_lift,candidate_review_status,suggested_semantic_family,manual_note,term_norm
member training,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,6,0.9646,1.573615,0.8087,pending,,,member training
african american,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,6,0.9646,1.573615,0.8087,pending,,,african american
therapeutic change,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,7,1.1254,1.529474,0.7355,pending,,,therapeutic change
frank lachmann,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,6,0.9646,1.489318,0.7654,pending,,,frank lachmann
author discusses,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,10,1.6077,1.486743,0.62,pending,,,author discusses
sense self,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,9,1.4469,1.4764,0.6412,pending,,,sense self
relational perspective,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,7,1.1254,1.475425,0.7095,pending,,,relational perspective
arbor michigan,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,6,0.9646,1.472459,0.7567,pending,,,arbor michigan
self object,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,9,1.4469,1.456451,0.6325,pending,,,self object
austen riggs,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,6,0.9646,1.455599,0.748,pending,,,austen riggs
professor psychiatry,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,20,3.2154,1.454085,0.4776,pending,,,professor psychiatry
johanna tabin,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,5,0.8039,1.440321,0.8039,pending,,,johanna tabin
douglas kirsner,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,5,0.8039,1.440321,0.8039,pending,,,douglas kirsner
kirsner douglas,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,5,0.8039,1.440321,0.8039,pending,,,kirsner douglas
independent author,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,1990-2009,,5,0.8039,1.440321,0.8039,pending,,,independent author
united states,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,83,13.3013,51.909205,11.7155,pending,,,united states
apa journal,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,57,9.1346,37.090585,9.1346,pending,,,apa journal
available online,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,54,8.6538,34.609394,8.6365,pending,,,available online
now available,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,54,8.6538,34.192687,8.5325,pending,,,now available
become available,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,51,8.1731,32.054142,8.1124,pending,,,become available
online notification,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,online notification
know next,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,know next
online like,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,online like
available sign,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,available sign
online service,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,online service
journal available,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,journal available
issue online,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,issue online
notification latest,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,notification latest
issue favorite,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,issue favorite
service now,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,service now
favorite apa,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.505013,8.0128,pending,,,favorite apa
latest issue,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.470942,8.0042,pending,,,latest issue
interest become,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.470942,8.0042,pending,,,interest become
issues interest,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.470942,8.0042,pending,,,issues interest
like know,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.436871,7.9955,pending,,,like know
next issue,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,50,8.0128,31.436871,7.9955,pending,,,next issue
notified issues,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,49,7.8526,30.719411,7.8526,pending,,,notified issues
present study,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,36,5.7692,19.54931,5.4139,pending,,,present study
personality disorder,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,32,5.1282,14.658513,4.1923,pending,,,personality disorder
sign apa,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,27,4.3269,14.418193,4.3269,pending,,,sign apa
portal alerts,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,27,4.3269,14.418193,4.3269,pending,,,portal alerts
apa portal,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,27,4.3269,14.418193,4.3269,pending,,,apa portal
alerts notified,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,27,4.3269,14.418193,4.3269,pending,,,alerts notified
adult attachment,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,25,4.0064,12.262745,3.7638,pending,,,adult attachment
rome italy,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,25,4.0064,11.980415,3.6771,pending,,,rome italy
personality disorders,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,27,4.3269,11.761669,3.5297,pending,,,personality disorders
apa notified,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,23,3.6859,11.71398,3.6859,pending,,,apa notified
sign notify,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,23,3.6859,11.71398,3.6859,pending,,,sign notify
notify apa,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,23,3.6859,11.71398,3.6859,pending,,,notify apa
diagnostic manual,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,22,3.5256,10.918774,3.4823,pending,,,diagnostic manual
psychodynamic diagnostic,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,21,3.3654,10.268619,3.3221,pending,,,psychodynamic diagnostic
therapeutic relationship,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,25,4.0064,9.806468,3.0099,pending,,,therapeutic relationship
reflective functioning,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,21,3.3654,9.786481,3.1661,pending,,,reflective functioning
orcid orcid,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,20,3.2051,9.573408,3.1445,pending,,,orcid orcid
borderline personality,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,23,3.6859,9.428205,2.9667,pending,,,borderline personality
covid pandemic,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,21,3.3654,9.304343,3.0101,pending,,,covid pandemic
mental disorders,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,20,3.2051,9.151291,3.0058,pending,,,mental disorders
gmail orcid,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,22,3.5256,8.962486,2.8584,pending,,,gmail orcid
mental health,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,33,5.2885,8.10661,2.2989,pending,,,mental health
via degli,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,17,2.7244,7.87441,2.7244,pending,,,via degli
degli apuli,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,17,2.7244,7.87441,2.7244,pending,,,degli apuli
personality organization,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,19,3.0449,7.771724,2.5943,pending,,,personality organization
social cognition,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,17,2.7244,7.724131,2.6724,pending,,,social cognition
defense mechanisms,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,18,2.8846,7.294366,2.4773,pending,,,defense mechanisms
statistical manual,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,16,2.5641,7.166445,2.5294,pending,,,statistical manual
diagnostic statistical,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,16,2.5641,7.166445,2.5294,pending,,,diagnostic statistical
manual mental,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,16,2.5641,7.166445,2.5294,pending,,,manual mental
francesco gazzillo,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,15,2.4038,6.664877,2.4038,pending,,,francesco gazzillo
apuli rome,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,15,2.4038,6.664877,2.4038,pending,,,apuli rome
vittorio lingiardi,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,15,2.4038,6.496695,2.3432,pending,,,vittorio lingiardi
attachment style,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,15,2.4038,6.424618,2.3172,pending,,,attachment style
results showed,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,15,2.4038,6.376566,2.2999,pending,,,results showed
attachment styles,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,14,2.2436,5.95842,2.2003,pending,,,attachment styles
personality pathology,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,14,2.2436,5.770687,2.1309,pending,,,personality pathology
attachment interview,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,14,2.2436,5.653354,2.0876,pending,,,attachment interview
qualitative study,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,14,2.2436,5.582954,2.0616,pending,,,qualitative study
attachment anxiety,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,13,2.0833,5.498036,2.0833,pending,,,attachment anxiety
empirical study,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,14,2.2436,5.442154,2.0096,pending,,,empirical study
manual pdm,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,13,2.0833,5.42943,2.0573,pending,,,manual pdm
study aimed,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,13,2.0833,5.223611,1.9793,pending,,,study aimed
object relations,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,34,5.4487,5.169182,1.4539,pending,,,object relations
affect regulation,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,13,2.0833,4.468941,1.6934,pending,,,affect regulation
young adults,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,12,1.9231,4.421383,1.7238,pending,,,young adults
boundary violations,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,12,1.9231,4.31025,1.6804,pending,,,boundary violations
implications discussed,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,11,1.7628,4.100516,1.6502,pending,,,implications discussed
higher levels,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,11,1.7628,4.078983,1.6415,pending,,,higher levels
published online,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,10,1.6026,3.780444,1.5766,pending,,,published online
results support,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,10,1.6026,3.759665,1.5679,pending,,,results support
therapeutic alliance,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,13,2.0833,3.714271,1.4074,pending,,,therapeutic alliance
sexual boundary,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,10,1.6026,3.531096,1.4726,pending,,,sexual boundary
sense self,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,13,2.0833,3.462715,1.3121,pending,,,sense self
aim study,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,10,1.6026,3.44798,1.4379,pending,,,aim study
children adolescents,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,11,1.7628,3.368394,1.3555,pending,,,children adolescents
gazzillo uniroma,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.321036,1.4423,pending,,,gazzillo uniroma
italy francesco,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.28113,1.425,pending,,,italy francesco
elliot jurist,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.241224,1.4076,pending,,,elliot jurist
riverside drive,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,10,1.6026,3.24019,1.3513,pending,,,riverside drive
professional psychology,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,10,1.6026,3.24019,1.3513,pending,,,professional psychology
personality assessment,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.201318,1.3903,pending,,,personality assessment
knowledge base,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.201318,1.3903,pending,,,knowledge base
peter fonagy,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,11,1.7628,3.174597,1.2776,pending,,,peter fonagy
construct validity,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.161412,1.373,pending,,,construct validity
jeremy safran,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.141458,1.3643,pending,,,jeremy safran
posttraumatic stress,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.121505,1.3557,pending,,,posttraumatic stress
results indicate,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.041693,1.321,pending,,,results indicate
disorder bpd,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,3.001787,1.3037,pending,,,disorder bpd
results suggest,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,2.921975,1.269,pending,,,results suggest
social psychology,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,9,1.4423,2.902022,1.2603,pending,,,social psychology
mental states,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,11,1.7628,2.873135,1.1562,pending,,,mental states
like invite,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,8,1.2821,2.816955,1.2821,pending,,,like invite
manual edition,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,8,1.2821,2.816955,1.2821,pending,,,manual edition
psychodynamic doctoral,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,8,1.2821,2.797915,1.2734,pending,,,psychodynamic doctoral
union circle,key_bigrams_by_journal_period,terms_bigram,psychoanalytic_psychology,2010-2025,,8,1.2821,2.797915,1.2734,pending,,,union circle
